blind_id,pmid,model,stratum,codex_verdict,verdict,substantive,max_severity,E,direction,E_normalization_status
HR-0926,33205295,aliyun/qwen3.8-max,random_10pct,strict_contract_error,strict_contract_error,no,1,E06,fabrication,parsed_declared_codes
HR-0927,32295945,aliyun/kimi-k2.6,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-0928,32909467,aliyun/qwen3.7-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-0929,17044457,aliyun/qwen3.7-max,random_10pct,strict_contract_error,strict_contract_error,no,1,E06,fabrication,parsed_declared_codes
HR-0930,29280309,aliyun/qwen3.8-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-0931,26573841,aliyun/deepseek-v4-pro,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-0932,31442786,aliyun/deepseek-v4-flash,random_10pct,strict_contract_error,strict_contract_error,yes,1,E05,omission,parsed_declared_codes
HR-0933,18947437,aliyun/qwen3.8-max,random_10pct,no_error,strict_contract_error,yes,1,E08,alteration,parsed_declared_codes
HR-0934,21029008,aliyun/qwen3.8-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-0935,42512870,aliyun/deepseek-v4-flash,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-0936,42135636,aliyun/qwen3.7-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-0937,20817668,aliyun/deepseek-v4-pro,random_10pct,strict_contract_error,strict_contract_error,no,1,E08,alteration,parsed_declared_codes
HR-0938,16533938,aliyun/qwen3.8-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-0939,32892443,aliyun/qwen3.7-max,census_sev_ge3,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-0940,28404133,aliyun/deepseek-v4-flash,census_sev_ge3,strict_contract_error,strict_contract_error,yes,2,E10,binding,parsed_declared_codes
HR-0941,39585784,aliyun/kimi-k2.6,random_10pct,strict_contract_error,strict_contract_error,yes,1,"E06,E10","fabrication,binding",parsed_declared_codes
HR-0942,30980824,aliyun/qwen3.7-max,random_10pct,strict_contract_error,strict_contract_error,no,1,E06,fabrication,parsed_declared_codes
HR-0943,36307473,aliyun/kimi-k2.6,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-0944,33707563,aliyun/qwen3.8-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-0945,31845316,aliyun/kimi-k2.6,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-0946,31421670,aliyun/kimi-k2.6,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-0947,25511579,aliyun/deepseek-v4-flash,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-0948,31308208,aliyun/qwen3.7-max,random_10pct,no_error,strict_contract_error,no,1,E08,alteration,parsed_declared_codes
HR-0949,42587182,aliyun/qwen3.7-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-0950,37058040,aliyun/deepseek-v4-pro,census_sev_ge3,strict_contract_error,strict_contract_error,yes,2,E07,alteration,parsed_declared_codes
HR-0951,33359042,aliyun/qwen3.7-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-0952,22254072,aliyun/qwen3.7-max,random_10pct,strict_contract_error,strict_contract_error,no,1,"E03,E06","alteration,fabrication",parsed_declared_codes
HR-0953,20715770,aliyun/kimi-k2.6,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-0954,16760502,aliyun/kimi-k2.6,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-0955,25924705,aliyun/glm-5.2,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-0956,39147699,aliyun/deepseek-v4-pro,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-0957,28934744,aliyun/glm-5.2,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-0958,18714153,aliyun/kimi-k2.6,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-0959,33833135,aliyun/deepseek-v4-flash,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-0960,21897207,aliyun/deepseek-v4-pro,random_10pct,strict_contract_error,strict_contract_error,yes,1,E05,omission,parsed_declared_codes
HR-0961,27550386,aliyun/qwen3.7-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-0962,39172128,aliyun/qwen3.8-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-0963,23139259,aliyun/qwen3.7-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-0964,18261563,aliyun/kimi-k2.6,random_10pct,strict_contract_error,strict_contract_error,no,1,E06,fabrication,parsed_declared_codes
HR-0965,20682017,aliyun/glm-5.2,random_10pct,strict_contract_error,strict_contract_error,no,1,E06,fabrication,parsed_declared_codes
HR-0966,20642944,aliyun/deepseek-v4-pro,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-0967,40986558,aliyun/glm-5.2,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-0968,19100399,aliyun/deepseek-v4-pro,census_sev_ge3,strict_contract_error,strict_contract_error,yes,2,E06,fabrication,parsed_declared_codes
HR-0969,33707563,aliyun/kimi-k2.6,random_10pct,strict_contract_error,strict_contract_error,no,1,E05,omission,parsed_declared_codes
HR-0970,42469991,aliyun/kimi-k2.6,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-0971,23006034,aliyun/deepseek-v4-flash,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-0972,25899007,aliyun/glm-5.2,random_10pct,strict_contract_error,strict_contract_error,no,1,E06,fabrication,parsed_declared_codes
HR-0973,36946859,aliyun/qwen3.7-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-0974,37578993,aliyun/deepseek-v4-pro,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-0975,35651857,aliyun/qwen3.7-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-0976,22652377,aliyun/deepseek-v4-pro,random_10pct,no_error,strict_contract_error,no,1,E05,omission,parsed_declared_codes
HR-0977,20030530,aliyun/qwen3.7-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-0978,32524766,aliyun/qwen3.7-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-0979,42128499,aliyun/deepseek-v4-flash,census_sev_ge3,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-0980,27874837,aliyun/deepseek-v4-flash,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-0981,22804749,aliyun/qwen3.8-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-0982,26890570,aliyun/deepseek-v4-flash,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-0983,31439096,aliyun/deepseek-v4-flash,random_10pct,strict_contract_error,strict_contract_error,yes,2,"E05,E10","binding,omission",parsed_declared_codes
HR-0984,17310818,aliyun/kimi-k2.6,census_sev_ge3,strict_contract_error,strict_contract_error,yes,2,E06,fabrication,parsed_declared_codes
HR-0985,42329735,aliyun/deepseek-v4-flash,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-0986,26129911,aliyun/deepseek-v4-pro,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-0987,42208866,aliyun/qwen3.7-max,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-0988,23131574,aliyun/deepseek-v4-pro,census_sev_ge3,strict_contract_error,strict_contract_error,yes,2,E02,alteration,parsed_declared_codes
HR-0989,32524766,aliyun/qwen3.8-max,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-0990,31500574,aliyun/deepseek-v4-flash,random_10pct,strict_contract_error,strict_contract_error,yes,1,"E03,E05","alteration,omission",parsed_declared_codes
HR-0991,20586113,aliyun/glm-5.2,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-0992,26111831,aliyun/deepseek-v4-pro,random_10pct,no_error,strict_contract_error,no,1,E09,alteration,parsed_declared_codes
HR-0993,26204638,aliyun/kimi-k2.6,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-0994,24908247,aliyun/kimi-k2.6,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-0995,22771545,aliyun/deepseek-v4-pro,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-0996,31642779,aliyun/qwen3.8-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-0997,37822270,aliyun/kimi-k2.6,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-0998,26078255,aliyun/qwen3.8-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-0999,18336730,aliyun/qwen3.7-max,random_10pct,strict_contract_error,strict_contract_error,no,1,E06,fabrication,parsed_declared_codes
HR-1000,30651572,aliyun/glm-5.2,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1001,21161117,aliyun/deepseek-v4-flash,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1002,42090724,aliyun/deepseek-v4-pro,random_10pct,strict_contract_error,strict_contract_error,no,1,"E05,E08","alteration,omission",parsed_declared_codes
HR-1003,39894549,aliyun/qwen3.7-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1004,34699125,aliyun/deepseek-v4-flash,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1005,18379355,aliyun/qwen3.7-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1006,19020809,aliyun/deepseek-v4-flash,random_10pct,strict_contract_error,strict_contract_error,yes,1,E05,omission,parsed_declared_codes
HR-1007,17543781,aliyun/glm-5.2,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1008,21160315,aliyun/deepseek-v4-pro,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1009,19656709,aliyun/deepseek-v4-flash,random_10pct,no_error,strict_contract_error,yes,1,E05,omission,parsed_declared_codes
HR-1010,31326409,aliyun/deepseek-v4-flash,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1011,28416524,aliyun/qwen3.7-max,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1012,33207137,aliyun/qwen3.8-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1013,20732787,aliyun/kimi-k2.6,random_10pct,strict_contract_error,strict_contract_error,no,1,"E06,E10","fabrication,binding",parsed_declared_codes
HR-1014,16754626,aliyun/kimi-k2.6,census_sev_ge3,strict_contract_error,strict_contract_error,no,1,E08,alteration,parsed_declared_codes
HR-1015,21046025,aliyun/glm-5.2,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1016,23011357,aliyun/deepseek-v4-pro,census_sev_ge3,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1017,40632742,aliyun/kimi-k2.6,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1018,21779787,aliyun/glm-5.2,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1019,17549579,aliyun/deepseek-v4-pro,random_10pct,strict_contract_error,strict_contract_error,yes,1,E05,omission,parsed_declared_codes
HR-1020,24699205,aliyun/kimi-k2.6,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1021,19934286,aliyun/glm-5.2,random_10pct,strict_contract_error,strict_contract_error,no,1,E06,fabrication,parsed_declared_codes
HR-1022,18165577,aliyun/kimi-k2.6,random_10pct,strict_contract_error,strict_contract_error,no,1,E06,fabrication,parsed_declared_codes
HR-1023,17044457,aliyun/qwen3.8-max,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1024,40510489,aliyun/qwen3.7-max,random_10pct,no_error,strict_contract_error,yes,1,"E07,E10","alteration,binding",parsed_declared_codes
HR-1025,31308208,aliyun/kimi-k2.6,random_10pct,no_error,strict_contract_error,no,1,E08,alteration,parsed_declared_codes
HR-1026,35453165,aliyun/kimi-k2.6,census_sev_ge3,strict_contract_error,strict_contract_error,yes,2,E06,fabrication,parsed_declared_codes
HR-1027,20947241,aliyun/glm-5.2,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1028,16533938,aliyun/glm-5.2,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1029,28250007,aliyun/deepseek-v4-pro,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1030,35761296,aliyun/deepseek-v4-flash,census_sev_ge3,strict_contract_error,strict_contract_error,yes,3,E06,fabrication,parsed_declared_codes
HR-1031,23594003,aliyun/deepseek-v4-pro,random_10pct,strict_contract_error,strict_contract_error,no,1,E06,fabrication,parsed_declared_codes
HR-1032,36216658,aliyun/qwen3.7-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1033,41935111,aliyun/kimi-k2.6,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1034,27764169,aliyun/qwen3.7-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1035,24582071,aliyun/deepseek-v4-pro,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1036,28846806,aliyun/glm-5.2,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1037,17543781,aliyun/qwen3.7-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1038,40876064,aliyun/deepseek-v4-flash,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1039,24170759,aliyun/kimi-k2.6,random_10pct,strict_contract_error,strict_contract_error,yes,3,E05,omission,parsed_declared_codes
HR-1040,17499864,aliyun/deepseek-v4-flash,census_sev_ge3,strict_contract_error,strict_contract_error,yes,3,"E04,E07,E08",,parsed_declared_codes
HR-1041,23521170,aliyun/deepseek-v4-flash,random_10pct,strict_contract_error,strict_contract_error,yes,1,E05,omission,parsed_declared_codes
HR-1042,16944256,aliyun/deepseek-v4-pro,census_sev_ge3,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1043,40289329,aliyun/glm-5.2,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1044,20971741,aliyun/qwen3.8-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1045,38165333,aliyun/deepseek-v4-pro,census_sev_ge3,strict_contract_error,strict_contract_error,no,1,E05,,parsed_declared_codes
HR-1046,39817972,aliyun/qwen3.8-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1047,25937001,aliyun/glm-5.2,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1048,27187608,aliyun/glm-5.2,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1049,19336266,aliyun/deepseek-v4-pro,census_sev_ge3,strict_contract_error,strict_contract_error,yes,2,E06,fabrication,parsed_declared_codes
HR-1050,20884422,aliyun/glm-5.2,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1051,28420205,aliyun/qwen3.8-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1052,21070297,aliyun/deepseek-v4-pro,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1053,20356594,aliyun/qwen3.7-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1054,23861950,aliyun/qwen3.8-max,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1055,24748471,aliyun/qwen3.7-max,random_10pct,strict_contract_error,strict_contract_error,no,1,E08,alteration,parsed_declared_codes
HR-1056,26967543,aliyun/deepseek-v4-pro,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1057,22365136,aliyun/deepseek-v4-flash,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1058,21277108,aliyun/deepseek-v4-flash,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1059,18947437,aliyun/qwen3.7-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1060,26661163,aliyun/qwen3.7-max,random_10pct,strict_contract_error,strict_contract_error,no,1,E06,fabrication,parsed_declared_codes
HR-1061,32698860,aliyun/kimi-k2.6,random_10pct,strict_contract_error,strict_contract_error,yes,2,E05,omission,parsed_declared_codes
HR-1062,22924306,aliyun/qwen3.8-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1063,22666007,aliyun/kimi-k2.6,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1064,16533938,aliyun/deepseek-v4-pro,random_10pct,strict_contract_error,strict_contract_error,yes,1,E05,omission,parsed_declared_codes
HR-1065,24008607,aliyun/qwen3.7-max,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1066,32102641,aliyun/qwen3.7-max,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1067,22900702,aliyun/kimi-k2.6,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1068,34932136,aliyun/qwen3.8-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1069,21289521,aliyun/deepseek-v4-pro,census_sev_ge3,strict_contract_error,strict_contract_error,no,1,,,unparsed_original_text_omitted
HR-1070,18710472,aliyun/deepseek-v4-pro,random_10pct,no_error,strict_contract_error,yes,1,E05,omission,parsed_declared_codes
HR-1071,39854039,aliyun/qwen3.8-max,random_10pct,strict_contract_error,strict_contract_error,no,1,E06,fabrication,parsed_declared_codes
HR-1072,34952630,aliyun/kimi-k2.6,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1073,17050115,aliyun/kimi-k2.6,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1074,23437959,aliyun/kimi-k2.6,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1075,25585851,aliyun/qwen3.7-max,random_10pct,strict_contract_error,strict_contract_error,no,1,E05,omission,parsed_declared_codes
HR-1076,17543781,aliyun/qwen3.8-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1077,30964905,aliyun/deepseek-v4-pro,random_10pct,strict_contract_error,strict_contract_error,no,1,E07,alteration,parsed_declared_codes
HR-1078,21112921,aliyun/deepseek-v4-pro,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1079,31216539,aliyun/kimi-k2.6,random_10pct,strict_contract_error,strict_contract_error,yes,2,E05,omission,parsed_declared_codes
HR-1080,24876454,aliyun/glm-5.2,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1081,21192190,aliyun/deepseek-v4-flash,random_10pct,strict_contract_error,strict_contract_error,no,1,E06,fabrication,parsed_declared_codes
HR-1082,23208465,aliyun/kimi-k2.6,random_10pct,strict_contract_error,strict_contract_error,no,1,E06,fabrication,parsed_declared_codes
HR-1083,21046025,aliyun/qwen3.7-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1084,28003569,aliyun/glm-5.2,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1085,32575441,aliyun/kimi-k2.6,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1086,30983505,aliyun/deepseek-v4-flash,random_10pct,strict_contract_error,strict_contract_error,yes,2,E06,fabrication,parsed_declared_codes
HR-1087,21147107,aliyun/kimi-k2.6,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1088,26342550,aliyun/deepseek-v4-flash,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1089,22108858,aliyun/kimi-k2.6,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1090,36053809,aliyun/qwen3.7-max,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1091,34560136,aliyun/kimi-k2.6,census_sev_ge3,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1092,37057787,aliyun/glm-5.2,random_10pct,strict_contract_error,strict_contract_error,no,1,E06,fabrication,parsed_declared_codes
HR-1093,39191087,aliyun/deepseek-v4-pro,random_10pct,strict_contract_error,strict_contract_error,no,1,E05,omission,parsed_declared_codes
HR-1094,16912021,aliyun/kimi-k2.6,random_10pct,no_error,strict_contract_error,no,1,E05,omission,parsed_declared_codes
HR-1095,36440921,aliyun/glm-5.2,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1096,41127367,aliyun/deepseek-v4-flash,random_10pct,strict_contract_error,strict_contract_error,yes,2,E05,omission,parsed_declared_codes
HR-1097,23285232,aliyun/deepseek-v4-flash,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1098,41492129,aliyun/deepseek-v4-pro,random_10pct,strict_contract_error,strict_contract_error,no,1,E06,fabrication,parsed_declared_codes
HR-1099,32521877,aliyun/deepseek-v4-pro,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1100,26996814,aliyun/deepseek-v4-pro,random_10pct,strict_contract_error,strict_contract_error,yes,1,E05,omission,parsed_declared_codes
HR-1101,24170759,aliyun/deepseek-v4-pro,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1102,18971549,aliyun/kimi-k2.6,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1103,30554960,aliyun/deepseek-v4-pro,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1104,33097320,aliyun/kimi-k2.6,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1105,21079397,aliyun/glm-5.2,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1106,20056225,aliyun/kimi-k2.6,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1107,23163825,aliyun/glm-5.2,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1108,39813066,aliyun/glm-5.2,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1109,25128441,aliyun/glm-5.2,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1110,19425875,aliyun/glm-5.2,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1111,24505094,aliyun/kimi-k2.6,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1112,22924306,aliyun/deepseek-v4-pro,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1113,34952630,aliyun/qwen3.7-max,random_10pct,strict_contract_error,strict_contract_error,no,1,E06,fabrication,parsed_declared_codes
HR-1114,41770552,aliyun/deepseek-v4-flash,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1115,24040114,aliyun/qwen3.8-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1116,17067329,aliyun/deepseek-v4-flash,census_sev_ge3,strict_contract_error,strict_contract_error,yes,2,E06,,parsed_declared_codes
HR-1117,40781908,aliyun/deepseek-v4-pro,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1118,30964905,aliyun/qwen3.8-max,random_10pct,strict_contract_error,strict_contract_error,no,1,E06,fabrication,parsed_declared_codes
HR-1119,20675955,aliyun/glm-5.2,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1120,26044158,aliyun/glm-5.2,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1121,38182332,aliyun/deepseek-v4-flash,random_10pct,no_error,strict_contract_error,yes,1,E05,omission,parsed_declared_codes
HR-1122,23520170,aliyun/qwen3.8-max,census_sev_ge3,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1123,42126929,aliyun/glm-5.2,random_10pct,strict_contract_error,strict_contract_error,no,1,E07,alteration,parsed_declared_codes
HR-1124,30359979,aliyun/qwen3.8-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1125,20675955,aliyun/qwen3.7-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1126,23006034,aliyun/deepseek-v4-pro,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1127,23305454,aliyun/qwen3.7-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1128,33197598,aliyun/glm-5.2,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1129,22796461,aliyun/deepseek-v4-flash,census_sev_ge3,strict_contract_error,strict_contract_error,yes,2,E06,fabrication,parsed_declared_codes
HR-1130,35595653,aliyun/qwen3.7-max,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1131,30371845,aliyun/qwen3.8-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1132,30973905,aliyun/deepseek-v4-flash,random_10pct,strict_contract_error,strict_contract_error,yes,2,E05,,parsed_declared_codes
HR-1133,23285232,aliyun/deepseek-v4-pro,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1134,23857958,aliyun/glm-5.2,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1135,36331151,aliyun/kimi-k2.6,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1136,25128745,aliyun/glm-5.2,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1137,24456363,aliyun/qwen3.8-max,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1138,19403734,aliyun/deepseek-v4-flash,census_sev_ge3,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1139,24448756,aliyun/glm-5.2,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1140,20424586,aliyun/deepseek-v4-pro,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1141,22968341,aliyun/deepseek-v4-flash,random_10pct,strict_contract_error,strict_contract_error,yes,2,E05,omission,parsed_declared_codes
HR-1142,16769384,aliyun/qwen3.8-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1143,37326573,aliyun/deepseek-v4-pro,census_sev_ge3,strict_contract_error,strict_contract_error,no,2,E06,fabrication,parsed_declared_codes
HR-1144,28185407,aliyun/deepseek-v4-pro,census_sev_ge3,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1145,23788756,aliyun/kimi-k2.6,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1146,33499376,aliyun/qwen3.7-max,random_10pct,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1147,36156470,aliyun/kimi-k2.6,census_sev_ge3,strict_contract_error,no_error,no,0,,,explicit_no_code
HR-1148,30012214,aliyun/qwen3.8-max,random_10pct,strict_contract_error,strict_contract_error,no,1,E06,fabrication,parsed_declared_codes
HR-1149,39817972,aliyun/deepseek-v4-flash,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1150,22329370,aliyun/kimi-k2.6,census_sev_ge3,strict_contract_error,strict_contract_error,yes,2,E09,,parsed_declared_codes
HR-1151,16830712,aliyun/glm-5.2,random_10pct,strict_contract_error,strict_contract_error,no,1,E06,fabrication,parsed_declared_codes
HR-1152,23131574,aliyun/deepseek-v4-flash,census_sev_ge3,strict_contract_error,strict_contract_error,yes,2,"E02,E05",,parsed_declared_codes
HR-1153,26730842,aliyun/qwen3.8-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1154,40616984,aliyun/kimi-k2.6,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1155,34134571,aliyun/kimi-k2.6,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1156,23594003,aliyun/kimi-k2.6,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1157,26064925,aliyun/deepseek-v4-flash,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1158,17446034,aliyun/deepseek-v4-flash,census_sev_ge3,strict_contract_error,strict_contract_error,yes,2,E08,alteration,parsed_declared_codes
HR-1159,18164182,aliyun/qwen3.8-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1160,39613527,aliyun/deepseek-v4-flash,random_10pct,no_error,strict_contract_error,no,1,E05,omission,parsed_declared_codes
HR-1161,23131574,aliyun/kimi-k2.6,census_sev_ge3,strict_contract_error,strict_contract_error,no,1,E09,alteration,parsed_declared_codes
HR-1162,26491273,aliyun/deepseek-v4-pro,random_10pct,no_error,no_error,no,0,,,explicit_no_code
HR-1163,33278392,aliyun/qwen3.7-max,random_10pct,no_error,no_error,no,0,,,explicit_no_code
